"ID","visualization_type","color","reaction_time"
"132","line chart","green",2518.1
"132","bar chart","green",1652.9
"132","pie chart","red",2201.5
"132","bar chart","red",1665.6
"132","bar chart","yellow",2350.6
"132","bar chart","red",699.1
"132","pie chart","red",696
"132","bar chart","red",815.2
"132","line chart","red",931.3
"132","pie chart","blue",2049
"132","line chart","yellow",385.6
"132","line chart","green",618.7
"132","line chart","yellow",1269.3
"132","pie chart","blue",930.8
"132","line chart","yellow",1432.7
"132","pie chart","red",1365.2
"132","bar chart","blue",1050.8
"132","pie chart","green",950.8
"132","line chart","red",1233.3
"132","line chart","green",1183.9
"132","pie chart","yellow",700.6
"132","bar chart","green",782.5
"132","bar chart","blue",1332.3
"132","line chart","blue",866.8
"132","pie chart","yellow",983.6
"132","line chart","blue",996.5
"132","line chart","red",732
"132","pie chart","blue",1148.5
"132","line chart","green",717.9
"132","pie chart","green",851.6
"132","pie chart","green",967.2
"138","line chart","red",1271
"138","pie chart","red",2583
"138","line chart","green",1028
"138","bar chart","yellow",1326
"138","line chart","blue",737
"138","pie chart","yellow",1958
"138","line chart","green",2174
"138","bar chart","yellow",3472
"138","bar chart","blue",521
"138","pie chart","green",1562
"138","bar chart","green",4035
"138","pie chart","red",2034
"138","bar chart","red",680
"138","line chart","blue",1916
"138","bar chart","green",1569
"138","pie chart","green",604
"138","bar chart","red",965
"138","line chart","yellow",1916
"138","line chart","blue",792
"138","line chart","red",2868
"138","line chart","yellow",1785
"138","bar chart","green",3277
"138","pie chart","blue",1472
"138","bar chart","blue",6077
"138","line chart","green",2618
"138","bar chart","blue",1403
"138","pie chart","yellow",1264
"138","bar chart","blue",3104
"138","bar chart","red",5785
"138","line chart","yellow",1889
"138","bar chart","red",1195
"138","bar chart","green",2244
"138","pie chart","blue",1438
"138","line chart","green",3799
"138","pie chart","blue",1660
"138","pie chart","red",8104
"138","bar chart","yellow",2208
"138","pie chart","green",2271
"138","pie chart","yellow",1521
"138","line chart","yellow",1118
"138","line chart","red",3556
"138","line chart","blue",701
"138","pie chart","blue",451
"138","bar chart","yellow",4126
"138","pie chart","yellow",1640
"138","pie chart","green",4243
"138","line chart","red",2986
"138","pie chart","red",2632
"183","line chart","yellow",3932
"183","pie chart","blue",2500
"183","line chart","green",1201
"183","line chart","red",1033
"183","pie chart","green",850
"183","pie chart","red",19018
"183","line chart","red",2066
"183","line chart","green",1667
"183","pie chart","red",19800
"183","bar chart","blue",6634
"183","bar chart","yellow",1549
"183","pie chart","red",20034
"183","pie chart","yellow",666
"183","pie chart","yellow",1117
"183","pie chart","green",967
"183","line chart","red",3183
"183","line chart","green",967
"183","bar chart","yellow",2117
"183","pie chart","green",8282
"183","pie chart","red",1816
"183","bar chart","red",1017
"183","pie chart","blue",10083
"183","pie chart","green",1184
"183","line chart","yellow",1717
"183","line chart","blue",2966
"183","line chart","yellow",6317
"183","line chart","yellow",883
"183","bar chart","yellow",1517
"183","pie chart","blue",1383
"183","pie chart","yellow",666
"183","bar chart","green",1532
"183","bar chart","green",1150
"183","bar chart","blue",3167
"183","line chart","blue",767
"183","bar chart","green",1417
"183","bar chart","blue",584
"183","line chart","blue",3833
"183","line chart","blue",1567
"183","bar chart","red",599
"183","line chart","green",3217
"183","bar chart","blue",450
"183","bar chart","red",1450
"183","pie chart","yellow",1100
"183","bar chart","red",649
"183","line chart","red",1117
"183","bar chart","green",1650
"183","pie chart","blue",3449
"183","bar chart","yellow",2933
"197","bar chart","blue",2395.4
"197","bar chart","yellow",2048.9
"197","pie chart","blue",1783.8
"197","pie chart","red",5740
"197","bar chart","green",1717.1
"197","line chart","blue",3366.7
"197","line chart","red",5600.2
"197","bar chart","blue",2383.4
"197","bar chart","yellow",2946.1
"197","pie chart","red",3068.1
"197","line chart","red",3203
"197","line chart","green",3178.4
"197","bar chart","blue",1454.1
"197","line chart","yellow",2250.3
"197","bar chart","blue",1296.2
"197","pie chart","green",1836.8
"197","line chart","blue",5066.9
"197","bar chart","green",3194.4
"197","pie chart","red",1016.8
"197","bar chart","green",2183.7
"197","pie chart","green",2269.3
"197","bar chart","red",885.4
"197","bar chart","red",2128.6
"197","line chart","yellow",4350.3
"197","line chart","green",2150.4
"197","line chart","red",1955
"197","pie chart","green",963.8
"197","pie chart","blue",799.4
"197","line chart","red",1166.5
"197","line chart","blue",3578
"197","pie chart","blue",996
"197","bar chart","green",2084
"197","line chart","blue",3583.3
"197","line chart","green",2744.4
"197","bar chart","red",3247.5
"197","pie chart","blue",800
"197","bar chart","yellow",800.9
"197","pie chart","green",966.9
"197","pie chart","yellow",1271.9
"197","bar chart","red",3781.8
"197","pie chart","red",2623.6
"197","bar chart","yellow",2587.8
"197","line chart","yellow",2140.6
"197","line chart","green",1926.4
"197","pie chart","yellow",815.3
"197","pie chart","yellow",3422.7
"197","pie chart","yellow",1966.9
"197","line chart","yellow",2569.9
"52","pie chart","yellow",2144
"52","bar chart","yellow",549
"52","pie chart","yellow",1034
"52","bar chart","red",2434
"52","pie chart","blue",796
"52","pie chart","green",1364
"52","line chart","blue",5557
"52","pie chart","green",3401
"52","bar chart","yellow",1071
"52","line chart","yellow",1536
"52","line chart","green",4172
"52","line chart","red",1054
"52","pie chart","blue",433
"52","bar chart","green",1136
"52","pie chart","red",2329
"52","bar chart","blue",579
"52","bar chart","red",2398
"52","bar chart","green",896
"52","pie chart","green",748
"52","line chart","yellow",4139
"52","line chart","red",772
"52","bar chart","yellow",1374
"52","pie chart","red",2203
"52","bar chart","green",2821
"52","bar chart","green",1782
"52","pie chart","red",1581
"52","line chart","blue",654
"52","line chart","yellow",2518
"52","bar chart","red",3908
"52","line chart","red",883
"52","pie chart","red",1074
"52","pie chart","yellow",122128
"52","pie chart","yellow",8270
"52","line chart","green",598
"52","pie chart","blue",523
"52","line chart","yellow",1704
"52","bar chart","blue",658
"52","line chart","blue",3454
"52","bar chart","blue",1476
"52","bar chart","yellow",750
"52","pie chart","blue",2524
"52","line chart","green",875
"52","bar chart","blue",1165
"52","line chart","green",1797
"52","line chart","blue",3168
"52","bar chart","red",961
"52","line chart","red",496
"52","pie chart","green",1888
"106","line chart","red",3750.3
"106","line chart","yellow",2244
"106","line chart","blue",1152.8
"106","line chart","yellow",2638.9
"106","pie chart","red",2807.2
"106","pie chart","yellow",2105
"106","pie chart","blue",1386.9
"106","line chart","green",1387.1
"106","bar chart","red",2209.7
"106","pie chart","green",1154
"106","bar chart","blue",2156.2
"106","pie chart","blue",1202.5
"106","bar chart","green",3424.8
"106","line chart","green",2505.3
"106","line chart","red",2155.2
"106","pie chart","green",1435.9
"106","pie chart","red",2256
"106","bar chart","yellow",1218.6
"106","bar chart","yellow",1302
"106","line chart","blue",1904.5
"106","pie chart","yellow",935.1
"106","bar chart","blue",2205.4
"106","line chart","yellow",1669.4
"106","bar chart","blue",2305.2
"106","bar chart","yellow",986.5
"106","line chart","yellow",1905
"106","bar chart","red",1003
"106","line chart","green",891.5
"106","bar chart","green",951.5
"106","pie chart","blue",1034
"106","bar chart","red",1252.9
"106","line chart","blue",1503.8
"106","bar chart","green",1536.5
"106","line chart","green",986.6
"106","pie chart","red",1135.8
"106","pie chart","red",1535.9
"106","pie chart","yellow",1219.3
"106","bar chart","green",1052.4
"106","pie chart","green",817.4
"106","bar chart","red",775
"106","bar chart","yellow",1037.5
"106","line chart","red",1805.6
"106","bar chart","blue",1987.4
"106","line chart","red",1888.2
"106","pie chart","blue",585.1
"106","pie chart","green",1101.3
"106","pie chart","yellow",768.5
"106","line chart","blue",1638.9
"40","pie chart","yellow",7760
"40","line chart","blue",1331
"40","bar chart","green",4067
"40","pie chart","blue",4034
"40","line chart","red",5784
"40","line chart","green",2017
"40","line chart","green",13634
"40","pie chart","green",8467
"40","pie chart","red",1517
"40","line chart","red",13632
"40","line chart","red",11418
"40","bar chart","blue",2616
"40","bar chart","green",11683
"40","bar chart","red",5786
"40","pie chart","green",3516
"40","pie chart","red",13967
"40","pie chart","yellow",2917
"40","pie chart","green",3451
"40","line chart","yellow",7084
"40","bar chart","green",8583
"40","bar chart","yellow",10783
"40","bar chart","yellow",4320
"40","pie chart","yellow",7417
"40","bar chart","red",5618
"40","bar chart","yellow",9583
"40","bar chart","red",8617
"40","bar chart","blue",8851
"40","pie chart","red",21435
"40","bar chart","red",6716
"40","pie chart","red",2352
"40","line chart","yellow",21300
"40","line chart","yellow",4368
"40","line chart","red",4284
"40","pie chart","blue",1617
"40","pie chart","blue",2100
"40","line chart","yellow",23833
"40","line chart","green",11133
"40","bar chart","blue",13233
"40","pie chart","yellow",3783
"40","line chart","green",3634
"40","bar chart","blue",9699
"40","pie chart","blue",4418
"40","bar chart","yellow",3433
"40","bar chart","green",4217
"40","line chart","blue",2366
"40","line chart","blue",13200
"40","line chart","blue",27268
"40","pie chart","green",4117
"62","pie chart","yellow",1934
"62","line chart","blue",1834
"62","bar chart","red",1181
"62","line chart","red",4200
"62","pie chart","blue",901
"62","pie chart","green",1700
"62","pie chart","yellow",2217
"62","pie chart","green",1550
"62","bar chart","blue",1437
"62","bar chart","blue",1883
"62","bar chart","green",1266
"62","line chart","green",733
"62","pie chart","green",1501
"62","bar chart","green",1000
"62","pie chart","blue",900
"62","bar chart","blue",1199
"62","bar chart","yellow",1700
"62","bar chart","red",1033
"62","bar chart","yellow",1417
"62","pie chart","yellow",1720
"62","bar chart","red",1117
"62","line chart","red",2283
"62","bar chart","blue",1550
"62","bar chart","red",700
"62","line chart","blue",1600
"62","line chart","yellow",1951
"62","pie chart","red",1300
"62","pie chart","blue",1283
"62","line chart","yellow",1150
"62","bar chart","yellow",1850
"62","pie chart","yellow",1300
"62","pie chart","red",1283
"62","pie chart","blue",1084
"62","pie chart","green",1283
"62","line chart","yellow",1332
"62","line chart","green",1638
"62","line chart","green",767
"62","pie chart","red",1446
"62","line chart","red",1183
"62","line chart","yellow",819
"62","line chart","blue",1122
"62","line chart","blue",1150
"62","bar chart","yellow",1353
"62","line chart","green",1233
"62","bar chart","green",1241
"62","pie chart","red",1500
"62","line chart","red",817
"62","bar chart","green",3119
"39","line chart","blue",1416.9
"39","line chart","blue",1579.7
"39","pie chart","yellow",1329.9
"39","line chart","green",915.3
"39","line chart","red",2548.3
"39","pie chart","blue",1035
"39","pie chart","green",1333.2
"39","line chart","blue",665.1
"39","line chart","yellow",1865.8
"39","bar chart","blue",3600
"39","bar chart","yellow",2566.8
"39","pie chart","red",3499.1
"39","line chart","green",1866.2
"39","line chart","red",2050.8
"39","pie chart","green",2101.3
"39","line chart","yellow",1482
"39","pie chart","red",6415.6
"39","bar chart","yellow",3802.3
"39","line chart","green",2366.1
"39","line chart","blue",3133.1
"39","line chart","red",2466.8
"39","pie chart","red",3666.6
"39","bar chart","red",2033.6
"39","bar chart","red",2017.9
"39","line chart","red",803
"39","bar chart","yellow",1117.7
"39","bar chart","green",830.4
"39","bar chart","green",2834.1
"39","line chart","yellow",1750.8
"39","pie chart","blue",1935.1
"39","pie chart","yellow",2401.4
"39","bar chart","green",2317.2
"39","bar chart","blue",350.4
"39","line chart","green",1417.4
"39","pie chart","blue",1234
"39","pie chart","yellow",1203.2
"39","bar chart","red",699.8
"39","pie chart","blue",966.5
"39","bar chart","blue",1402.1
"39","bar chart","blue",1381.2
"39","pie chart","yellow",1019
"39","pie chart","red",4316.1
"39","pie chart","green",517.3
"39","bar chart","yellow",1534.3
"39","line chart","yellow",1603.1
"39","pie chart","green",1101.1
"39","bar chart","green",1731.5
"39","bar chart","red",879.7
"51","pie chart","red",4951.3
"51","pie chart","green",4116.6
"51","bar chart","green",3816.4
"51","pie chart","blue",1799.5
"51","pie chart","yellow",2599.9
"51","pie chart","yellow",1166.5
"51","bar chart","blue",1833.4
"51","bar chart","yellow",3516.6
"51","bar chart","green",1766.8
"51","line chart","blue",2400.1
"51","bar chart","red",1966.4
"51","line chart","blue",1566.8
"51","line chart","red",3150.1
"51","pie chart","green",1783.3
"51","line chart","red",5133.2
"51","pie chart","yellow",2033.3
"51","line chart","yellow",13233.1
"51","line chart","red",2116.6
"51","bar chart","blue",2116.7
"51","bar chart","green",10066.5
"51","pie chart","red",4483.3
"51","bar chart","green",5783.4
"51","bar chart","blue",4733.2
"51","bar chart","yellow",749.9
"51","line chart","green",2433.5
"51","line chart","blue",866.2
"51","pie chart","red",1166.6
"51","bar chart","yellow",3216.7
"51","line chart","green",4733.4
"51","bar chart","red",1183.6
"51","line chart","green",7150
"51","bar chart","blue",4466.8
"51","line chart","yellow",999.9
"51","pie chart","blue",1450
"51","line chart","red",3579.7
"51","pie chart","green",1966.7
"51","pie chart","blue",850
"51","pie chart","red",1020.5
"51","line chart","yellow",2666.6
"51","line chart","green",2405.6
"51","line chart","blue",1953.6
"51","bar chart","red",3987.4
"51","bar chart","red",2399.9
"51","bar chart","yellow",34920.6
"51","pie chart","yellow",1270.6
"51","pie chart","green",2512
"51","line chart","yellow",3563.5
"51","pie chart","blue",1637.2
"18","bar chart","blue",5115
"18","pie chart","red",1850.7
"18","pie chart","blue",816.1
"18","bar chart","yellow",7348.1
"18","bar chart","green",6370.8
"18","pie chart","blue",833.3
"18","pie chart","green",585.2
"18","bar chart","yellow",3283.9
"18","pie chart","yellow",3601.8
"18","line chart","green",1501.9
"18","bar chart","green",5183.4
"18","bar chart","red",3865.7
"18","pie chart","red",1166.5
"18","pie chart","blue",665
"18","line chart","yellow",2883
"18","line chart","green",999.7
"18","line chart","red",682.3
"18","bar chart","blue",699.9
"18","pie chart","green",3049.8
"18","line chart","blue",1516
"18","line chart","red",7182.3
"18","pie chart","red",2518
"18","line chart","yellow",916.6
"18","bar chart","red",4149.3
"18","pie chart","red",2501.1
"18","pie chart","yellow",632
"18","line chart","green",2555.4
"18","bar chart","green",746.6
"18","bar chart","red",1433.2
"18","line chart","blue",782.5
"18","pie chart","blue",1433
"18","line chart","yellow",916
"18","pie chart","green",949.7
"18","pie chart","yellow",1199.9
"18","line chart","red",1966.6
"18","line chart","blue",4932.8
"18","line chart","blue",868.1
"18","bar chart","red",783.3
"18","line chart","yellow",2283.7
"18","pie chart","yellow",665.5
"18","bar chart","yellow",2864.4
"18","pie chart","green",1083.4
"18","bar chart","yellow",3366.2
"18","line chart","green",1718.1
"18","bar chart","green",698.9
"18","bar chart","blue",6850.2
"18","line chart","red",1201.5
"18","bar chart","blue",865.6
"99","pie chart","yellow",8087
"99","pie chart","green",2702.4
"99","bar chart","blue",3867.3
"99","line chart","yellow",5433
"99","line chart","green",4584.7
"99","pie chart","blue",1283.4
"99","pie chart","yellow",749.1
"99","line chart","red",3850.9
"99","bar chart","green",4434.4
"99","line chart","red",5326.5
"99","pie chart","blue",934
"99","pie chart","yellow",616.7
"99","line chart","yellow",2851.9
"99","line chart","green",1984.2
"99","bar chart","yellow",1334
"99","pie chart","green",849.7
"99","line chart","blue",650.3
"99","bar chart","blue",550.3
"99","pie chart","red",4100.9
"99","bar chart","blue",2417.5
"99","pie chart","blue",949.7
"99","bar chart","green",3350.3
"99","line chart","yellow",2002
"99","line chart","blue",3221.1
"99","pie chart","green",682.6
"99","line chart","blue",3716.6
"99","pie chart","red",4820.9
"99","line chart","green",1280.4
"99","bar chart","red",2683.5
"99","line chart","green",2985.5
"99","line chart","yellow",3283.6
"99","bar chart","green",6450.2
"99","pie chart","red",2517.3
"99","pie chart","blue",862.3
"99","bar chart","red",1583.8
"99","bar chart","yellow",1556
"99","bar chart","blue",4169.5
"99","line chart","red",4090.3
"99","bar chart","yellow",2105.8
"99","line chart","blue",5110.6
"99","bar chart","red",1083.1
"99","bar chart","red",1099.6
"99","line chart","red",966.1
"99","pie chart","red",950.8
"99","pie chart","green",1965.9
"99","bar chart","yellow",684.3
"99","pie chart","yellow",1039.6
"99","bar chart","green",876.4
"157","line chart","green",3348.8
"157","bar chart","yellow",866.8
"157","bar chart","blue",2149.7
"157","bar chart","yellow",1180.5
"157","bar chart","yellow",666.8
"157","pie chart","yellow",3730.5
"157","bar chart","green",870.3
"157","pie chart","blue",733.5
"157","line chart","yellow",1302.4
"157","line chart","blue",1266.7
"157","bar chart","red",1132.9
"157","bar chart","red",1083.1
"157","pie chart","blue",2650
"157","line chart","blue",2019.9
"157","line chart","green",647.4
"157","line chart","red",1513.5
"157","pie chart","red",633.6
"157","pie chart","green",983.3
"157","line chart","red",1314.6
"157","line chart","green",1619.7
"157","line chart","green",630.5
"157","line chart","red",1266.8
"157","bar chart","yellow",1713.7
"157","bar chart","green",1499.8
"157","line chart","blue",4316.3
"157","bar chart","blue",1636.7
"157","pie chart","blue",2583.4
"157","pie chart","green",1049.9
"157","line chart","yellow",3049.5
"157","pie chart","green",2946.7
"157","pie chart","yellow",3313.2
"157","line chart","red",4796.4
"157","pie chart","red",1653.1
"157","bar chart","blue",7212.6
"157","pie chart","red",3083.5
"157","line chart","yellow",2050.3
"157","pie chart","red",2180.5
"157","bar chart","red",2249.4
"157","pie chart","yellow",5016.2
"157","bar chart","green",1183.6
"157","bar chart","blue",966.7
"157","pie chart","yellow",1519.8
"157","line chart","yellow",1449.9
"157","pie chart","blue",1099.8
"157","bar chart","green",1166.8
"157","pie chart","green",1450.5
"157","line chart","blue",1233.2
"157","bar chart","red",1380.4
"223","line chart","blue",2816.6
"223","pie chart","red",5879.1
"223","line chart","blue",6316.2
"223","bar chart","green",9132.7
"223","bar chart","blue",10683.1
"223","pie chart","green",1587.5
"223","line chart","red",1921.9
"223","pie chart","blue",2746.3
"223","line chart","green",3377.8
"223","bar chart","green",1194
"223","line chart","yellow",1957.9
"223","bar chart","blue",1197.4
"223","bar chart","green",2222.3
"223","bar chart","red",1069.5
"223","pie chart","green",1955.9
"223","pie chart","yellow",3306.1
"223","bar chart","yellow",4336.3
"223","line chart","green",1168.3
"223","pie chart","blue",1275.4
"223","bar chart","green",5323.2
"223","line chart","blue",2067.5
"223","pie chart","yellow",1389.3
"223","bar chart","yellow",2305.3
"223","line chart","red",5128.2
"223","line chart","green",1066.4
"223","pie chart","green",737.8
"223","line chart","blue",6821.2
"223","bar chart","blue",2567.6
"223","pie chart","red",1469.8
"223","line chart","yellow",2866.8
"223","line chart","yellow",1258.4
"223","line chart","green",2326.5
"223","bar chart","red",4049
"223","bar chart","yellow",2542.2
"223","pie chart","red",2020
"223","line chart","red",951.3
"223","pie chart","green",1943
"223","bar chart","red",2933.7
"223","bar chart","red",973.8
"223","line chart","yellow",1245.1
"223","bar chart","blue",5410.7
"223","line chart","red",2191.5
"223","bar chart","yellow",2720.4
"223","pie chart","blue",2034.4
"223","pie chart","blue",2099.2
"223","pie chart","yellow",1565.2
"223","pie chart","yellow",2605.4
"223","pie chart","red",3151.9
"64","line chart","red",4018
"64","line chart","yellow",3326
"64","pie chart","yellow",5652
"64","pie chart","green",2384
"64","pie chart","green",1185
"64","bar chart","blue",3450
"64","line chart","red",3282
"64","bar chart","blue",13319
"64","line chart","yellow",933
"64","line chart","red",983
"64","bar chart","red",4602
"64","line chart","blue",2229
"64","bar chart","green",1834
"64","pie chart","blue",1865
"64","pie chart","blue",3951
"64","pie chart","green",952
"64","pie chart","red",1369
"64","bar chart","yellow",2623
"64","pie chart","yellow",1147
"64","pie chart","yellow",2693
"64","line chart","red",1242
"64","line chart","yellow",8096
"64","pie chart","green",1852
"64","bar chart","green",1966
"64","pie chart","red",3216
"64","bar chart","red",2279
"64","bar chart","blue",1968
"64","line chart","green",880
"64","line chart","blue",1496
"64","pie chart","yellow",2410
"64","bar chart","red",3692
"64","bar chart","blue",12734
"64","line chart","green",4365
"64","bar chart","green",1629
"64","bar chart","green",7553
"64","pie chart","blue",4254
"64","bar chart","yellow",3219
"64","bar chart","red",1636
"64","bar chart","yellow",3551
"64","pie chart","red",1184
"64","line chart","blue",1218
"64","pie chart","blue",1436
"64","bar chart","yellow",2097
"64","line chart","green",1507
"64","line chart","blue",3000
"64","pie chart","red",1584
"64","line chart","green",1985
"64","line chart","yellow",1613
"125","pie chart","blue",11141.5
"125","bar chart","yellow",2887.6
"125","line chart","yellow",7571.6
"125","line chart","blue",2069.7
"125","line chart","green",1543.6
"125","bar chart","blue",1326.5
"125","line chart","green",2135
"125","pie chart","yellow",1563.9
"125","line chart","blue",1530.8
"125","line chart","red",1355
"125","line chart","red",5549.6
"125","bar chart","red",1743
"125","pie chart","blue",1205.1
"125","bar chart","red",1419.7
"125","line chart","yellow",1403.5
"125","line chart","yellow",938.9
"125","pie chart","red",1148.2
"125","bar chart","green",1013.5
"125","line chart","yellow",1357.5
"125","pie chart","yellow",1029.4
"125","bar chart","blue",590.2
"125","line chart","green",1293.9
"125","pie chart","green",785
"125","line chart","red",1026.2
"125","pie chart","blue",1088.2
"125","line chart","blue",2718.6
"125","bar chart","yellow",1093.6
"125","pie chart","yellow",766.4
"125","bar chart","red",1326.9
"125","bar chart","red",1269.8
"125","bar chart","yellow",920.1
"125","pie chart","red",642.9
"125","pie chart","green",879.7
"125","bar chart","blue",425.2
"125","bar chart","blue",1029.2
"125","pie chart","yellow",1592.3
"125","bar chart","yellow",598
"125","pie chart","red",820.4
"125","bar chart","green",1234.7
"125","line chart","red",1106.3
"125","line chart","green",1519.6
"125","bar chart","green",957.8
"125","pie chart","red",1331.9
"125","bar chart","green",919.5
"125","pie chart","green",1802.7
"125","pie chart","green",1352.6
"125","line chart","blue",3204.2
"125","pie chart","blue",2458.9
"206","line chart","green",1716.1
"206","bar chart","green",1292.4
"206","bar chart","yellow",1049.2
"206","bar chart","red",3161.7
"206","pie chart","blue",1535.6
"206","pie chart","green",1202.1
"206","bar chart","green",1188.2
"206","line chart","blue",2237
"206","pie chart","red",1688.5
"206","pie chart","blue",2425.3
"206","bar chart","red",1382.7
"206","pie chart","yellow",1633
"206","pie chart","green",1445.4
"206","line chart","green",2710.4
"206","bar chart","blue",1792.8
"206","pie chart","red",1195.6
"206","line chart","red",1334.1
"206","line chart","yellow",3189.5
"206","pie chart","blue",1542.6
"206","line chart","blue",1702.4
"206","line chart","yellow",1320.3
"206","line chart","blue",2626.9
"206","bar chart","blue",1021.5
"206","bar chart","green",1306.4
"206","bar chart","yellow",2828.3
"206","line chart","green",861.6
"206","line chart","red",778.2
"206","pie chart","green",778.5
"206","line chart","green",1132.7
"206","bar chart","red",986.8
"206","bar chart","blue",875.6
"206","pie chart","red",1897
"206","line chart","yellow",2397.5
"206","line chart","red",646.3
"206","bar chart","blue",917.2
"206","line chart","red",1181.4
"206","line chart","blue",833.9
"206","bar chart","yellow",972.9
"206","pie chart","yellow",694.9
"206","pie chart","blue",820
"206","bar chart","red",1765
"206","line chart","yellow",4106.6
"206","pie chart","yellow",1264.6
"206","pie chart","yellow",2050.1
"206","bar chart","yellow",2293.3
"206","pie chart","green",674.1
"206","bar chart","green",569.8
"206","pie chart","red",979.8
"46","bar chart","red",1548.3
"46","pie chart","yellow",1746.9
"46","line chart","yellow",1813.5
"46","line chart","yellow",2084.7
"46","pie chart","green",1880.6
"46","pie chart","blue",852.4
"46","line chart","green",1933.1
"46","bar chart","green",1684.5
"46","line chart","blue",1366.1
"46","bar chart","yellow",947.3
"46","pie chart","green",2149.1
"46","line chart","blue",850.1
"46","pie chart","yellow",1798
"46","bar chart","blue",1732.6
"46","pie chart","blue",2433.5
"46","pie chart","green",1615.2
"46","pie chart","yellow",733.5
"46","line chart","red",1450.5
"46","bar chart","green",1833.5
"46","line chart","blue",1767.8
"46","pie chart","red",1035.2
"46","bar chart","blue",3298.9
"46","pie chart","green",1514.8
"46","line chart","blue",901.3
"46","pie chart","red",1347.8
"46","line chart","yellow",3701
"46","bar chart","blue",2432.1
"46","line chart","red",1749.5
"46","bar chart","yellow",2784.1
"46","pie chart","red",1468.3
"46","line chart","green",1418.3
"46","pie chart","blue",1217.6
"46","bar chart","green",1450.2
"46","bar chart","blue",364.9
"46","line chart","green",1867.3
"46","bar chart","yellow",1269.6
"46","pie chart","blue",766.2
"46","pie chart","red",2568.1
"46","bar chart","yellow",1848.1
"46","bar chart","red",1431.3
"46","line chart","green",1451.8
"46","pie chart","yellow",7201.9
"46","bar chart","green",1665.8
"46","line chart","red",1414.5
"46","line chart","red",1251.4
"46","bar chart","red",1885
"46","bar chart","red",1066.4
"46","line chart","yellow",2214.9
"10","bar chart","yellow",1694.9
"10","bar chart","red",775.8
"10","bar chart","blue",2421.9
"10","pie chart","red",2042.6
"10","line chart","green",486.5
"10","bar chart","green",1415
"10","line chart","red",667
"10","pie chart","red",1646.4
"10","pie chart","blue",463.1
"10","pie chart","red",1164.7
"10","bar chart","blue",417
"10","pie chart","blue",1178.7
"10","line chart","blue",407.7
"10","line chart","blue",1195.7
"10","bar chart","blue",558.9
"10","pie chart","yellow",1278.6
"10","bar chart","red",799.2
"10","line chart","red",771.3
"10","line chart","yellow",1104.9
"10","pie chart","yellow",711.3
"10","line chart","blue",977.4
"10","pie chart","green",1493.7
"10","line chart","green",1142.1
"10","pie chart","green",963.3
"10","bar chart","green",1521.4
"10","bar chart","yellow",754.8
"10","line chart","blue",917.3
"10","line chart","red",1011.8
"10","line chart","yellow",1958.8
"10","line chart","yellow",1273.9
"10","line chart","green",813.1
"10","line chart","red",1653.8
"10","bar chart","green",1569.5
"10","pie chart","red",459.1
"10","line chart","yellow",844.9
"10","bar chart","red",1000.5
"10","pie chart","green",1611.8
"10","pie chart","yellow",975.5
"10","pie chart","yellow",490.9
"10","pie chart","green",588.1
"10","bar chart","red",880
"10","pie chart","blue",996.2
"10","line chart","green",1820.3
"10","bar chart","yellow",1070
"10","pie chart","blue",1931.4
"10","bar chart","blue",2500.9
"10","bar chart","green",711.5
"10","bar chart","yellow",796.5
"210","bar chart","red",3015.5
"210","line chart","blue",2254.4
"210","line chart","green",2416.6
"210","bar chart","blue",1370.2
"210","line chart","blue",1018.7
"210","pie chart","green",1104
"210","pie chart","red",1118.1
"210","line chart","green",2097.5
"210","pie chart","yellow",1919.8
"210","bar chart","yellow",864.8
"210","line chart","blue",973
"210","pie chart","yellow",518.6
"210","line chart","red",5794.7
"210","pie chart","yellow",4634.4
"210","line chart","green",1307.6
"210","bar chart","green",2701.4
"210","line chart","yellow",989.7
"210","bar chart","blue",2330
"210","pie chart","blue",309.7
"210","pie chart","red",4507.5
"210","bar chart","blue",6395.7
"210","bar chart","green",2689.5
"210","line chart","yellow",1125.3
"210","pie chart","green",1311.6
"210","line chart","red",977.3
"210","pie chart","blue",951.8
"210","line chart","green",1368
"210","bar chart","green",1202.8
"210","bar chart","yellow",1138.6
"210","bar chart","yellow",881.8
"210","line chart","blue",1592.4
"210","bar chart","yellow",543.1
"210","line chart","yellow",818.7
"210","bar chart","red",513.5
"210","line chart","red",618.1
"210","pie chart","red",401.1
"210","bar chart","blue",2553.4
"210","pie chart","green",1624.5
"210","bar chart","green",2087.6
"210","pie chart","green",1591.7
"210","bar chart","red",4085.6
"210","line chart","yellow",2318.2
"210","pie chart","yellow",1019.1
"210","pie chart","red",1156.1
"210","bar chart","red",818.2
"210","line chart","red",523.4
"210","pie chart","blue",2213.9
"210","pie chart","blue",3708
"193","line chart","red",1585.3
"193","pie chart","green",1681.3
"193","pie chart","red",1284.9
"193","pie chart","green",808.7
"193","bar chart","blue",1456.2
"193","pie chart","yellow",2417.6
"193","bar chart","blue",542
"193","bar chart","green",1034.6
"193","line chart","green",1298.9
"193","bar chart","yellow",1854.3
"193","line chart","red",840.8
"193","line chart","blue",1076.5
"193","bar chart","green",1282.2
"193","line chart","green",1604.2
"193","bar chart","red",1472.1
"193","pie chart","red",2145.8
"193","line chart","yellow",1659.3
"193","line chart","yellow",1972.1
"193","pie chart","red",1048.7
"193","pie chart","green",1947.4
"193","pie chart","yellow",836.4
"193","pie chart","yellow",777.6
"193","bar chart","blue",513.9
"193","bar chart","green",444.2
